Duration,PID,group,Task,Performance,Topic
60,571,B,F 12,0,Cross Table
60,571,B,F 13,1.5,Correlation
60,571,B,F 14,0,Correlation
60,571,B,F 15,0,Correlation
60,571,B,F 19,3,Mean Difference
60,571,B,F 20,0,Mean Difference
60,571,B,F 21,3,Mean Difference
60,571,B,F 25,0,Quali
60,571,B,F 26,0,Quali
60,571,B,F 27,0,Quali
60,571,B,F 28,3,Quali
60,571,B,F 29,3,Quali
60,571,B,F 30,0.75,Quali
60,571,B,F 31,0,Quali
60,571,B,F 32,3,Quali
60,571,B,F 33,0,Quali
60,571,B,F 34,0,Quali
60,571,B,F 35,0,Quali
60,571,B,F 36,0,Quali
60,571,B,F 37,3,Quali
60,571,B,F 38,0,Quali
60,571,B,F 39,0,Quali
60,571,B,F 40,0,Quali
60,571,B,F 41,3,Quali
60,571,B,F 42,3,Quali
60,536,B,F 1,0,Methodology
60,536,B,F 2,3,Methodology
60,536,B,F 3,0,Methodology
60,536,B,F 4,2.5,Measurement Theory
60,536,B,F 5,1,Measurement Theory
60,536,B,F 6,2.25,Measurement Theory
60,536,B,F 7,3,Distribution
60,536,B,F 8,2,Distribution
60,536,B,F 9,3,Distribution
60,536,B,F 10,3,Cross Table
60,536,B,F 11,0,Cross Table
60,536,B,F 12,1.5,Cross Table
60,536,B,F 13,3,Correlation
60,536,B,F 14,0,Correlation
60,536,B,F 15,2,Correlation
60,536,B,F 19,3,Mean Difference
60,536,B,F 20,0,Mean Difference
60,536,B,F 21,0,Mean Difference
60,536,B,F 25,0,Quali
60,536,B,F 26,3,Quali
60,536,B,F 27,3,Quali
60,536,B,F 28,0,Quali
60,536,B,F 29,3,Quali
60,536,B,F 30,2.25,Quali
60,536,B,F 31,3,Quali
60,536,B,F 32,3,Quali
60,536,B,F 33,3,Quali
60,536,B,F 34,0,Quali
60,536,B,F 35,0,Quali
60,536,B,F 36,3,Quali
60,536,B,F 37,0,Quali
60,536,B,F 38,3,Quali
60,536,B,F 39,3,Quali
60,536,B,F 40,3,Quali
60,536,B,F 41,3,Quali
60,536,B,F 42,3,Quali
60,414,B,F 1,2,Methodology
60,414,B,F 2,3,Methodology
60,414,B,F 3,0,Methodology
60,414,B,F 4,2.5,Measurement Theory
60,414,B,F 5,3,Measurement Theory
60,414,B,F 6,1.5,Measurement Theory
60,414,B,F 7,3,Distribution
60,414,B,F 8,3,Distribution
60,414,B,F 9,1.5,Distribution
60,414,B,F 10,3,Cross Table
60,414,B,F 11,0,Cross Table
60,414,B,F 12,1.5,Cross Table
60,414,B,F 13,0,Correlation
60,414,B,F 14,0,Correlation
60,414,B,F 15,0,Correlation
60,414,B,F 19,3,Mean Difference
60,414,B,F 20,0,Mean Difference
60,414,B,F 21,1.5,Mean Difference
60,414,B,F 25,0,Quali
60,414,B,F 26,3,Quali
60,414,B,F 27,0,Quali
60,414,B,F 28,3,Quali
60,414,B,F 29,0,Quali
60,414,B,F 30,0.75,Quali
60,414,B,F 31,0,Quali
60,414,B,F 32,0,Quali
60,414,B,F 33,3,Quali
60,414,B,F 34,0,Quali
60,414,B,F 35,3,Quali
60,414,B,F 36,0,Quali
60,414,B,F 37,3,Quali
60,414,B,F 38,3,Quali
60,414,B,F 39,0,Quali
60,414,B,F 40,3,Quali
60,414,B,F 41,3,Quali
60,414,B,F 42,3,Quali
60,670,B,F 1,3,Methodology
60,670,B,F 2,1.5,Methodology
60,670,B,F 3,3,Methodology
60,670,B,F 4,3,Measurement Theory
60,670,B,F 5,3,Measurement Theory
60,670,B,F 6,3,Measurement Theory
60,670,B,F 7,3,Distribution
60,670,B,F 8,2,Distribution
60,670,B,F 9,3,Distribution
60,670,B,F 10,3,Cross Table
60,670,B,F 11,3,Cross Table
60,670,B,F 12,1,Cross Table
60,670,B,F 13,3,Correlation
60,670,B,F 14,3,Correlation
60,670,B,F 15,0,Correlation
60,670,B,F 19,3,Mean Difference
60,670,B,F 20,3,Mean Difference
60,670,B,F 21,2.25,Mean Difference
60,670,B,F 25,3,Quali
60,670,B,F 26,3,Quali
60,670,B,F 27,3,Quali
60,670,B,F 28,3,Quali
60,670,B,F 29,3,Quali
60,670,B,F 30,3,Quali
60,670,B,F 31,3,Quali
60,670,B,F 32,3,Quali
60,670,B,F 33,3,Quali
60,670,B,F 34,0,Quali
60,670,B,F 35,3,Quali
60,670,B,F 36,0,Quali
60,670,B,F 37,3,Quali
60,670,B,F 38,0,Quali
60,670,B,F 39,3,Quali
60,670,B,F 40,0,Quali
60,670,B,F 41,3,Quali
60,670,B,F 42,3,Quali
60,392,A,F 1,3,Methodology
60,392,A,F 2,3,Methodology
60,392,A,F 3,3,Methodology
60,392,A,F 4,3,Measurement Theory
60,392,A,F 5,3,Measurement Theory
60,392,A,F 6,3,Measurement Theory
60,392,A,F 7,3,Distribution
60,392,A,F 8,3,Distribution
60,392,A,F 9,1.5,Distribution
60,392,A,F 10,3,Cross Table
60,392,A,F 11,0,Cross Table
60,392,A,F 12,0,Cross Table
60,392,A,F 13,3,Correlation
60,392,A,F 14,3,Correlation
60,392,A,F 15,3,Correlation
60,392,A,F 19,3,Mean Difference
60,392,A,F 20,1,Mean Difference
60,392,A,F 21,0,Mean Difference
60,392,A,F 25,3,Quali
60,392,A,F 26,0,Quali
60,392,A,F 27,3,Quali
60,392,A,F 28,0,Quali
60,392,A,F 29,0,Quali
60,392,A,F 30,3,Quali
60,392,A,F 31,3,Quali
60,392,A,F 32,3,Quali
60,392,A,F 33,3,Quali
60,392,A,F 34,0,Quali
60,392,A,F 35,0,Quali
60,392,A,F 36,3,Quali
60,392,A,F 37,3,Quali
60,392,A,F 38,3,Quali
60,392,A,F 39,0,Quali
60,392,A,F 40,0,Quali
60,392,A,F 41,3,Quali
60,392,A,F 42,3,Quali
60,757,A,F 1,0.75,Methodology
60,757,A,F 2,1.5,Methodology
60,757,A,F 3,0,Methodology
60,757,A,F 4,3,Measurement Theory
60,757,A,F 5,3,Measurement Theory
60,757,A,F 6,3,Measurement Theory
60,757,A,F 7,0,Distribution
60,757,A,F 8,1,Distribution
60,757,A,F 9,0,Distribution
60,757,A,F 10,3,Cross Table
60,757,A,F 11,3,Cross Table
60,757,A,F 12,1.5,Cross Table
60,757,A,F 13,0,Correlation
60,757,A,F 14,0,Correlation
60,757,A,F 15,0,Correlation
60,757,A,F 19,0,Mean Difference
60,757,A,F 20,2,Mean Difference
60,757,A,F 21,1.5,Mean Difference
60,757,A,F 25,0,Quali
60,757,A,F 26,0,Quali
60,757,A,F 27,3,Quali
60,757,A,F 28,0,Quali
60,757,A,F 29,0,Quali
60,757,A,F 30,0,Quali
60,757,A,F 31,3,Quali
60,757,A,F 32,3,Quali
60,757,A,F 33,3,Quali
60,757,A,F 34,3,Quali
60,757,A,F 35,0,Quali
60,757,A,F 36,3,Quali
60,757,A,F 37,0,Quali
60,757,A,F 38,0,Quali
60,757,A,F 39,3,Quali
60,757,A,F 40,3,Quali
60,757,A,F 41,0,Quali
60,757,A,F 42,3,Quali
60,846,B,F 1,3,Methodology
60,846,B,F 2,3,Methodology
60,846,B,F 3,2,Methodology
60,846,B,F 4,2,Measurement Theory
60,846,B,F 5,1,Measurement Theory
60,846,B,F 6,1.5,Measurement Theory
60,846,B,F 7,3,Distribution
60,846,B,F 8,3,Distribution
60,846,B,F 9,1.5,Distribution
60,846,B,F 10,3,Cross Table
60,846,B,F 11,3,Cross Table
60,846,B,F 12,3,Cross Table
60,846,B,F 13,3,Correlation
60,846,B,F 14,0,Correlation
60,846,B,F 15,1,Correlation
60,846,B,F 19,3,Mean Difference
60,846,B,F 20,2,Mean Difference
60,846,B,F 21,3,Mean Difference
60,846,B,F 25,3,Quali
60,846,B,F 26,3,Quali
60,846,B,F 27,0,Quali
60,846,B,F 28,3,Quali
60,846,B,F 29,3,Quali
60,846,B,F 30,3,Quali
60,846,B,F 31,3,Quali
60,846,B,F 32,0,Quali
60,846,B,F 33,3,Quali
60,846,B,F 34,3,Quali
60,846,B,F 35,3,Quali
60,846,B,F 36,0,Quali
60,846,B,F 37,3,Quali
60,846,B,F 38,3,Quali
60,846,B,F 39,3,Quali
60,846,B,F 40,0,Quali
60,846,B,F 41,3,Quali
60,846,B,F 42,3,Quali
60,753,A,F 1,0,Methodology
60,753,A,F 2,3,Methodology
60,753,A,F 3,2,Methodology
60,753,A,F 4,3,Measurement Theory
60,753,A,F 5,1,Measurement Theory
60,753,A,F 6,0.75,Measurement Theory
60,753,A,F 7,0,Distribution
60,753,A,F 8,0,Distribution
60,753,A,F 9,0,Distribution
60,753,A,F 10,3,Cross Table
60,753,A,F 11,3,Cross Table
60,753,A,F 12,3,Cross Table
60,753,A,F 13,1.5,Correlation
60,753,A,F 14,0,Correlation
60,753,A,F 15,2,Correlation
60,753,A,F 19,3,Mean Difference
60,753,A,F 20,1,Mean Difference
60,753,A,F 21,2.25,Mean Difference
60,753,A,F 25,3,Quali
60,753,A,F 26,0,Quali
60,753,A,F 27,3,Quali
60,753,A,F 28,0,Quali
60,753,A,F 29,3,Quali
60,753,A,F 30,3,Quali
60,753,A,F 31,0,Quali
60,753,A,F 32,3,Quali
60,753,A,F 33,3,Quali
60,753,A,F 34,3,Quali
60,753,A,F 35,0,Quali
60,753,A,F 36,0,Quali
60,753,A,F 37,3,Quali
60,753,A,F 38,0,Quali
60,753,A,F 39,3,Quali
60,753,A,F 40,0,Quali
60,753,A,F 41,0,Quali
60,753,A,F 42,0,Quali
60,565,B,F 1,2.25,Methodology
60,565,B,F 2,3,Methodology
60,565,B,F 3,2,Methodology
60,565,B,F 4,3,Measurement Theory
60,565,B,F 5,1,Measurement Theory
60,565,B,F 6,2.25,Measurement Theory
60,565,B,F 7,0,Distribution
60,565,B,F 8,2,Distribution
60,565,B,F 9,3,Distribution
60,565,B,F 10,3,Cross Table
60,565,B,F 11,3,Cross Table
60,565,B,F 12,2,Cross Table
60,565,B,F 13,0,Correlation
60,565,B,F 14,3,Correlation
60,565,B,F 15,0,Correlation
60,565,B,F 19,3,Mean Difference
60,565,B,F 20,3,Mean Difference
60,565,B,F 21,3,Mean Difference
60,565,B,F 25,3,Quali
60,565,B,F 26,3,Quali
60,565,B,F 27,3,Quali
60,565,B,F 28,3,Quali
60,565,B,F 29,0,Quali
60,565,B,F 30,3,Quali
60,565,B,F 31,3,Quali
60,565,B,F 32,0,Quali
60,565,B,F 33,0,Quali
60,565,B,F 34,3,Quali
60,565,B,F 35,3,Quali
60,565,B,F 36,3,Quali
60,565,B,F 37,3,Quali
60,565,B,F 38,3,Quali
60,565,B,F 39,0,Quali
60,565,B,F 40,0,Quali
60,565,B,F 41,3,Quali
60,565,B,F 42,3,Quali
60,785,B,F 1,0,Methodology
60,785,B,F 2,0,Methodology
60,785,B,F 3,1,Methodology
60,785,B,F 4,3,Measurement Theory
60,785,B,F 5,3,Measurement Theory
60,785,B,F 6,0.75,Measurement Theory
60,785,B,F 7,0,Distribution
60,785,B,F 8,2,Distribution
60,785,B,F 9,3,Distribution
60,785,B,F 10,3,Cross Table
60,785,B,F 11,0,Cross Table
60,785,B,F 12,0,Cross Table
60,785,B,F 13,0,Correlation
60,785,B,F 14,3,Correlation
60,785,B,F 15,0,Correlation
60,785,B,F 19,3,Mean Difference
60,785,B,F 20,3,Mean Difference
60,785,B,F 21,3,Mean Difference
60,785,B,F 25,3,Quali
60,785,B,F 26,3,Quali
60,785,B,F 27,0,Quali
60,785,B,F 28,3,Quali
60,785,B,F 29,3,Quali
60,785,B,F 30,3,Quali
60,785,B,F 31,3,Quali
60,785,B,F 32,3,Quali
60,785,B,F 33,3,Quali
60,785,B,F 34,0,Quali
60,785,B,F 35,3,Quali
60,785,B,F 36,0,Quali
60,785,B,F 37,3,Quali
60,785,B,F 38,3,Quali
60,785,B,F 39,3,Quali
60,785,B,F 40,0,Quali
60,785,B,F 41,0,Quali
60,785,B,F 42,3,Quali
61,552,A,F 1,2,Methodology
61,552,A,F 2,3,Methodology
61,552,A,F 3,2,Methodology
61,552,A,F 4,3,Measurement Theory
61,552,A,F 5,3,Measurement Theory
61,552,A,F 6,3,Measurement Theory
61,552,A,F 7,3,Distribution
61,552,A,F 8,3,Distribution
61,552,A,F 9,3,Distribution
61,552,A,F 10,3,Cross Table
61,552,A,F 11,3,Cross Table
61,552,A,F 12,3,Cross Table
61,552,A,F 13,3,Correlation
61,552,A,F 14,3,Correlation
61,552,A,F 15,3,Correlation
61,552,A,F 19,3,Mean Difference
61,552,A,F 20,3,Mean Difference
61,552,A,F 21,3,Mean Difference
61,552,A,F 25,3,Quali
61,552,A,F 26,3,Quali
61,552,A,F 27,0,Quali
61,552,A,F 28,3,Quali
61,552,A,F 29,0,Quali
61,552,A,F 30,2.25,Quali
61,552,A,F 31,3,Quali
61,552,A,F 32,3,Quali
61,552,A,F 33,0,Quali
61,552,A,F 34,3,Quali
61,552,A,F 35,3,Quali
61,552,A,F 36,3,Quali
61,552,A,F 37,3,Quali
61,552,A,F 38,3,Quali
61,552,A,F 39,3,Quali
61,552,A,F 40,3,Quali
61,552,A,F 41,3,Quali
61,552,A,F 42,3,Quali
60,560,B,F 1,0,Methodology
60,560,B,F 2,3,Methodology
60,560,B,F 3,2,Methodology
60,560,B,F 4,2.5,Measurement Theory
60,560,B,F 5,1,Measurement Theory
60,560,B,F 6,2.25,Measurement Theory
60,560,B,F 7,3,Distribution
60,560,B,F 8,2,Distribution
60,560,B,F 9,3,Distribution
60,560,B,F 10,3,Cross Table
60,560,B,F 11,0,Cross Table
60,560,B,F 12,0,Cross Table
60,560,B,F 13,0,Correlation
60,560,B,F 14,3,Correlation
60,560,B,F 15,2,Correlation
60,560,B,F 19,3,Mean Difference
60,560,B,F 20,0,Mean Difference
60,560,B,F 21,0,Mean Difference
60,560,B,F 25,3,Quali
60,560,B,F 26,3,Quali
60,560,B,F 27,3,Quali
60,560,B,F 28,3,Quali
60,560,B,F 29,3,Quali
60,560,B,F 30,3,Quali
60,560,B,F 31,3,Quali
60,560,B,F 32,0,Quali
60,560,B,F 33,0,Quali
60,560,B,F 34,3,Quali
60,560,B,F 35,3,Quali
60,560,B,F 36,0,Quali
60,560,B,F 37,3,Quali
60,560,B,F 38,3,Quali
60,560,B,F 39,0,Quali
60,560,B,F 40,3,Quali
60,560,B,F 41,3,Quali
60,560,B,F 42,3,Quali
60,675,B,F 1,2.25,Methodology
60,675,B,F 2,3,Methodology
60,675,B,F 3,2,Methodology
60,675,B,F 4,0.5,Measurement Theory
60,675,B,F 5,3,Measurement Theory
60,675,B,F 6,3,Measurement Theory
60,675,B,F 7,3,Distribution
60,675,B,F 8,0,Distribution
60,675,B,F 9,3,Distribution
60,675,B,F 10,3,Cross Table
60,675,B,F 11,3,Cross Table
60,675,B,F 12,0,Cross Table
60,675,B,F 13,0,Correlation
60,675,B,F 14,0,Correlation
60,675,B,F 15,3,Correlation
60,675,B,F 19,3,Mean Difference
60,675,B,F 20,0,Mean Difference
60,675,B,F 21,2,Mean Difference
60,675,B,F 25,3,Quali
60,675,B,F 26,0,Quali
60,675,B,F 27,3,Quali
60,675,B,F 28,3,Quali
60,675,B,F 29,0,Quali
60,675,B,F 30,3,Quali
60,675,B,F 31,3,Quali
60,675,B,F 32,3,Quali
60,675,B,F 33,3,Quali
60,675,B,F 34,0,Quali
60,675,B,F 35,3,Quali
60,675,B,F 36,0,Quali
60,675,B,F 37,3,Quali
60,675,B,F 38,0,Quali
60,675,B,F 39,3,Quali
60,675,B,F 40,0,Quali
60,675,B,F 41,3,Quali
60,675,B,F 42,3,Quali
60,696,B,F 1,2.25,Methodology
60,696,B,F 2,1.5,Methodology
60,696,B,F 3,3,Methodology
60,696,B,F 4,3,Measurement Theory
60,696,B,F 5,3,Measurement Theory
60,696,B,F 6,3,Measurement Theory
60,696,B,F 7,3,Distribution
60,696,B,F 8,3,Distribution
60,696,B,F 9,3,Distribution
60,696,B,F 10,3,Cross Table
60,696,B,F 11,3,Cross Table
60,696,B,F 12,1.5,Cross Table
60,696,B,F 13,0,Correlation
60,696,B,F 14,3,Correlation
60,696,B,F 15,1,Correlation
60,696,B,F 19,3,Mean Difference
60,696,B,F 20,0,Mean Difference
60,696,B,F 21,0,Mean Difference
60,696,B,F 25,3,Quali
60,696,B,F 26,3,Quali
60,696,B,F 27,3,Quali
60,696,B,F 28,3,Quali
60,696,B,F 29,3,Quali
60,696,B,F 30,2.25,Quali
60,696,B,F 31,0,Quali
60,696,B,F 32,3,Quali
60,696,B,F 33,3,Quali
60,696,B,F 34,3,Quali
60,696,B,F 35,3,Quali
60,696,B,F 36,3,Quali
60,696,B,F 37,3,Quali
60,696,B,F 38,0,Quali
60,696,B,F 39,0,Quali
60,696,B,F 40,0,Quali
60,696,B,F 41,0,Quali
60,696,B,F 42,0,Quali
60,695,A,F 1,0,Methodology
60,695,A,F 2,0,Methodology
60,695,A,F 3,0,Methodology
60,695,A,F 4,3,Measurement Theory
60,695,A,F 5,1,Measurement Theory
60,695,A,F 6,0.75,Measurement Theory
60,695,A,F 7,0,Distribution
60,695,A,F 8,1,Distribution
60,695,A,F 9,1.5,Distribution
60,695,A,F 10,1.5,Cross Table
60,695,A,F 11,3,Cross Table
60,695,A,F 12,0,Cross Table
60,695,A,F 13,0,Correlation
60,695,A,F 14,0,Correlation
60,695,A,F 15,0,Correlation
60,695,A,F 19,3,Mean Difference
60,695,A,F 20,2,Mean Difference
60,695,A,F 21,2.25,Mean Difference
60,695,A,F 25,0,Quali
60,695,A,F 26,0,Quali
60,695,A,F 27,0,Quali
60,695,A,F 28,0,Quali
60,695,A,F 29,3,Quali
60,695,A,F 30,0,Quali
60,695,A,F 31,0,Quali
60,695,A,F 32,3,Quali
60,695,A,F 33,3,Quali
60,695,A,F 34,0,Quali
60,695,A,F 35,0,Quali
60,695,A,F 36,0,Quali
60,695,A,F 37,3,Quali
60,695,A,F 38,0,Quali
60,695,A,F 39,3,Quali
60,695,A,F 40,3,Quali
60,695,A,F 41,0,Quali
60,695,A,F 42,3,Quali
60,799,A,F 1,2,Methodology
60,799,A,F 2,0,Methodology
60,799,A,F 3,3,Methodology
60,799,A,F 4,3,Measurement Theory
60,799,A,F 5,1,Measurement Theory
60,799,A,F 6,2.25,Measurement Theory
60,799,A,F 7,3,Distribution
60,799,A,F 8,3,Distribution
60,799,A,F 9,3,Distribution
60,799,A,F 10,3,Cross Table
60,799,A,F 11,3,Cross Table
60,799,A,F 12,0,Cross Table
60,799,A,F 13,3,Correlation
60,799,A,F 14,3,Correlation
60,799,A,F 15,3,Correlation
60,799,A,F 19,3,Mean Difference
60,799,A,F 20,1,Mean Difference
60,799,A,F 21,3,Mean Difference
60,799,A,F 25,3,Quali
60,799,A,F 26,0,Quali
60,799,A,F 27,3,Quali
60,799,A,F 28,3,Quali
60,799,A,F 29,3,Quali
60,799,A,F 30,3,Quali
60,799,A,F 31,0,Quali
60,799,A,F 32,3,Quali
60,799,A,F 33,0,Quali
60,799,A,F 34,0,Quali
60,799,A,F 35,3,Quali
60,799,A,F 36,3,Quali
60,799,A,F 37,0,Quali
60,799,A,F 38,0,Quali
60,799,A,F 39,0,Quali
60,799,A,F 40,0,Quali
60,799,A,F 41,0,Quali
60,799,A,F 42,0,Quali
60,366,B,F 1,2.25,Methodology
60,366,B,F 2,3,Methodology
60,366,B,F 3,3,Methodology
60,366,B,F 4,3,Measurement Theory
60,366,B,F 5,1,Measurement Theory
60,366,B,F 6,3,Measurement Theory
60,366,B,F 7,0,Distribution
60,366,B,F 8,3,Distribution
60,366,B,F 9,3,Distribution
60,366,B,F 10,1.5,Cross Table
60,366,B,F 11,0,Cross Table
60,366,B,F 12,0,Cross Table
60,366,B,F 13,2,Correlation
60,366,B,F 14,0,Correlation
60,366,B,F 15,1,Correlation
60,366,B,F 19,3,Mean Difference
60,366,B,F 20,1,Mean Difference
60,366,B,F 21,2,Mean Difference
60,366,B,F 25,3,Quali
60,366,B,F 26,0,Quali
60,366,B,F 27,0,Quali
60,366,B,F 28,3,Quali
60,366,B,F 29,0,Quali
60,366,B,F 30,3,Quali
60,366,B,F 31,3,Quali
60,366,B,F 32,0,Quali
60,366,B,F 33,0,Quali
60,366,B,F 34,0,Quali
60,366,B,F 35,0,Quali
60,366,B,F 36,3,Quali
60,366,B,F 37,3,Quali
60,366,B,F 38,0,Quali
60,366,B,F 39,0,Quali
60,366,B,F 40,3,Quali
60,366,B,F 41,3,Quali
60,366,B,F 42,3,Quali
60,548,B,F 1,2,Methodology
60,548,B,F 2,0,Methodology
60,548,B,F 3,2,Methodology
60,548,B,F 4,2.5,Measurement Theory
60,548,B,F 5,1,Measurement Theory
60,548,B,F 6,1.5,Measurement Theory
60,548,B,F 7,3,Distribution
60,548,B,F 8,3,Distribution
60,548,B,F 9,3,Distribution
60,548,B,F 10,3,Cross Table
60,548,B,F 11,0,Cross Table
60,548,B,F 12,3,Cross Table
60,548,B,F 13,1.5,Correlation
60,548,B,F 14,3,Correlation
60,548,B,F 15,3,Correlation
60,548,B,F 19,3,Mean Difference
60,548,B,F 20,0,Mean Difference
60,548,B,F 21,2,Mean Difference
60,548,B,F 25,3,Quali
60,548,B,F 26,0,Quali
60,548,B,F 27,3,Quali
60,548,B,F 28,3,Quali
60,548,B,F 29,3,Quali
60,548,B,F 30,3,Quali
60,548,B,F 31,0,Quali
60,548,B,F 32,0,Quali
60,548,B,F 33,0,Quali
60,548,B,F 34,0,Quali
60,548,B,F 35,0,Quali
60,548,B,F 36,0,Quali
60,548,B,F 37,3,Quali
60,548,B,F 38,3,Quali
60,548,B,F 39,3,Quali
60,548,B,F 40,3,Quali
60,548,B,F 41,3,Quali
60,548,B,F 42,3,Quali
60,889,A,F 1,1.5,Methodology
60,889,A,F 2,0,Methodology
60,889,A,F 3,2,Methodology
60,889,A,F 4,2.5,Measurement Theory
60,889,A,F 5,3,Measurement Theory
60,889,A,F 6,0,Measurement Theory
60,889,A,F 7,3,Distribution
60,889,A,F 8,1,Distribution
60,889,A,F 9,3,Distribution
60,889,A,F 10,1.5,Cross Table
60,889,A,F 11,0,Cross Table
60,889,A,F 12,3,Cross Table
60,889,A,F 13,1.5,Correlation
60,889,A,F 14,0,Correlation
60,889,A,F 15,3,Correlation
60,889,A,F 19,3,Mean Difference
60,889,A,F 20,3,Mean Difference
60,889,A,F 21,3,Mean Difference
60,889,A,F 25,3,Quali
60,889,A,F 26,3,Quali
60,889,A,F 27,0,Quali
60,889,A,F 28,0,Quali
60,889,A,F 29,3,Quali
60,889,A,F 30,1.5,Quali
60,889,A,F 31,3,Quali
60,889,A,F 32,0,Quali
60,889,A,F 33,3,Quali
60,889,A,F 34,0,Quali
60,889,A,F 35,0,Quali
60,889,A,F 36,0,Quali
60,889,A,F 37,3,Quali
60,889,A,F 38,3,Quali
60,889,A,F 39,0,Quali
60,889,A,F 40,3,Quali
60,889,A,F 41,3,Quali
60,889,A,F 42,3,Quali
60,635,A,F 1,2.25,Methodology
60,635,A,F 2,0,Methodology
60,635,A,F 3,0,Methodology
60,635,A,F 4,3,Measurement Theory
60,635,A,F 5,1,Measurement Theory
60,635,A,F 6,2.25,Measurement Theory
60,635,A,F 7,3,Distribution
60,635,A,F 8,3,Distribution
60,635,A,F 9,3,Distribution
60,635,A,F 10,1.5,Cross Table
60,635,A,F 11,0,Cross Table
60,635,A,F 12,0,Cross Table
60,635,A,F 13,3,Correlation
60,635,A,F 14,0,Correlation
60,635,A,F 15,0,Correlation
60,635,A,F 19,2,Mean Difference
60,635,A,F 20,1,Mean Difference
60,635,A,F 21,3,Mean Difference
60,635,A,F 25,3,Quali
60,635,A,F 26,3,Quali
60,635,A,F 27,3,Quali
60,635,A,F 28,3,Quali
60,635,A,F 29,3,Quali
60,635,A,F 30,3,Quali
60,635,A,F 31,3,Quali
60,635,A,F 32,0,Quali
60,635,A,F 33,3,Quali
60,635,A,F 34,3,Quali
60,635,A,F 35,3,Quali
60,635,A,F 36,3,Quali
60,635,A,F 37,3,Quali
60,635,A,F 38,3,Quali
60,635,A,F 39,0,Quali
60,635,A,F 40,0,Quali
60,635,A,F 41,3,Quali
60,635,A,F 42,3,Quali
60,749,A,F 1,0,Methodology
60,749,A,F 2,3,Methodology
60,749,A,F 3,2,Methodology
60,749,A,F 4,2.5,Measurement Theory
60,749,A,F 5,3,Measurement Theory
60,749,A,F 6,1.5,Measurement Theory
60,749,A,F 7,0,Distribution
60,749,A,F 8,2,Distribution
60,749,A,F 9,3,Distribution
60,749,A,F 10,3,Cross Table
60,749,A,F 11,0,Cross Table
60,749,A,F 12,0,Cross Table
60,749,A,F 13,0,Correlation
60,749,A,F 14,3,Correlation
60,749,A,F 15,2,Correlation
60,749,A,F 19,0,Mean Difference
60,749,A,F 20,2,Mean Difference
60,749,A,F 21,2.25,Mean Difference
60,749,A,F 25,3,Quali
60,749,A,F 26,3,Quali
60,749,A,F 27,3,Quali
60,749,A,F 28,3,Quali
60,749,A,F 29,3,Quali
60,749,A,F 30,3,Quali
60,749,A,F 31,0,Quali
60,749,A,F 32,3,Quali
60,749,A,F 33,3,Quali
60,749,A,F 34,3,Quali
60,749,A,F 35,3,Quali
60,749,A,F 36,0,Quali
60,749,A,F 37,3,Quali
60,749,A,F 38,3,Quali
60,749,A,F 39,0,Quali
60,749,A,F 40,3,Quali
60,749,A,F 41,0,Quali
60,749,A,F 42,3,Quali
60,890,A,F 1,2,Methodology
60,890,A,F 2,0,Methodology
60,890,A,F 3,3,Methodology
60,890,A,F 4,3,Measurement Theory
60,890,A,F 5,1,Measurement Theory
60,890,A,F 6,1.5,Measurement Theory
60,890,A,F 7,3,Distribution
60,890,A,F 8,3,Distribution
60,890,A,F 9,0,Distribution
60,890,A,F 10,0,Cross Table
60,890,A,F 11,0,Cross Table
60,890,A,F 12,1.5,Cross Table
60,890,A,F 13,1,Correlation
60,890,A,F 14,0,Correlation
60,890,A,F 15,1,Correlation
60,890,A,F 19,2,Mean Difference
60,890,A,F 20,0,Mean Difference
60,890,A,F 21,0,Mean Difference
60,890,A,F 25,0,Quali
60,890,A,F 26,3,Quali
60,890,A,F 27,0,Quali
60,890,A,F 28,0,Quali
60,890,A,F 29,3,Quali
60,890,A,F 30,3,Quali
60,890,A,F 31,3,Quali
60,890,A,F 32,0,Quali
60,890,A,F 33,0,Quali
60,890,A,F 34,0,Quali
60,890,A,F 35,3,Quali
60,890,A,F 36,0,Quali
60,890,A,F 37,3,Quali
60,890,A,F 38,0,Quali
60,890,A,F 39,3,Quali
60,890,A,F 40,0,Quali
60,890,A,F 41,3,Quali
60,890,A,F 42,3,Quali
60,643,A,F 1,2,Methodology
60,643,A,F 2,3,Methodology
60,643,A,F 3,0,Methodology
60,643,A,F 4,3,Measurement Theory
60,643,A,F 5,2,Measurement Theory
60,643,A,F 6,1.5,Measurement Theory
60,643,A,F 7,3,Distribution
60,643,A,F 8,2,Distribution
60,643,A,F 9,3,Distribution
60,643,A,F 10,0,Cross Table
60,643,A,F 11,0,Cross Table
60,643,A,F 12,3,Cross Table
60,643,A,F 13,0,Correlation
60,643,A,F 14,0,Correlation
60,643,A,F 15,1,Correlation
60,643,A,F 19,3,Mean Difference
60,643,A,F 20,0,Mean Difference
60,643,A,F 21,1.5,Mean Difference
60,643,A,F 25,3,Quali
60,643,A,F 26,3,Quali
60,643,A,F 27,3,Quali
60,643,A,F 28,3,Quali
60,643,A,F 29,3,Quali
60,643,A,F 30,3,Quali
60,643,A,F 31,3,Quali
60,643,A,F 32,0,Quali
60,643,A,F 33,3,Quali
60,643,A,F 34,0,Quali
60,643,A,F 35,0,Quali
60,643,A,F 36,0,Quali
60,643,A,F 37,3,Quali
60,643,A,F 38,3,Quali
60,643,A,F 39,3,Quali
60,643,A,F 40,0,Quali
